uuid,ord_in_thread,author,published,language,crawled,site_url,country,domain_rank,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
5eb28bc9aff47ce5804afe067aad3e3759a3ed34,0,Consortiumnews.com,11/12/16 18:27,english,11/12/16 18:27,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
fb567ca2a8f4ef48e4dbaf37a64bee423c0b89c3,0,Consortiumnews.com,11/12/16 18:27,english,11/12/16 18:27,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
a4929102706315a8a182a64890187ad4e13179f6,0,Consortiumnews.com,11/13/16 12:24,english,11/13/16 12:24,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
860a1ccdb76718d60ed781aa0e7e1c49d63b8206,0,Consortiumnews.com,11/13/16 12:58,english,11/13/16 12:58,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
fde9a9441c55e2aa15c148f064880d744a8f9b94,0,Consortiumnews.com,11/13/16 16:27,english,11/13/16 16:27,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
02f63f4e6aa8762440c536ed704d28dcdb274eff,0,Consortiumnews.com,11/13/16 17:28,english,11/13/16 17:28,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
4998fb68f4e7cce780e1fb2c71b3a06d15f574ef,0,Consortiumnews.com,11/13/16 17:28,english,11/13/16 17:28,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
295cbb7dd3721f5b7f78c26ce39ce08703ca1d71,0,Consortiumnews.com,11/14/16 12:24,english,11/14/16 12:24,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
e81cc6e0155c9af3ca41ee3f0ef77656855fb0e1,0,Consortiumnews.com,11/14/16 23:32,english,11/14/16 23:32,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
10e5bdad296ef4d43567775fccfac2891a68bcb3,0,Consortiumnews.com,11/15/16 2:06,english,11/15/16 2:06,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
f98ab879bc1f05f647eb75f4b6ce9e0908010885,0,Consortiumnews.com,11/15/16 14:41,english,11/15/16 14:41,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
f77cf2a296dbce764d27e631f66ac3cef37c83e6,0,Consortiumnews.com,11/15/16 18:58,english,11/15/16 18:58,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
bc5831e29deb147d1de1f976da4b73c4fbad21bc,0,Consortiumnews.com,11/16/16 16:16,english,11/16/16 16:16,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
fdeded04a88ec2946b2d0792cff2fa7d3ee540ab,0,Consortiumnews.com,11/16/16 16:16,english,11/16/16 16:16,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
9120f937d299a3dc44a28cc490ea7d8d4a1a1565,0,Consortiumnews.com,11/17/16 13:21,english,11/17/16 13:21,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
29c2e09e51deb669dadac7e0c4688b0a6c0f1552,0,Consortiumnews.com,11/17/16 17:31,english,11/17/16 17:31,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
b7bac6e5abe11fa77b660619cc0959ba2f0358df,0,Consortiumnews.com,11/18/16 2:47,english,11/18/16 2:47,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
d937e49c5861da097b0e8f2d9268922478764047,0,Consortiumnews.com,11/18/16 15:32,english,11/18/16 15:32,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
fa78103ed35560427113217351b1201150e3691a,0,NA,11/19/16 0:45,english,11/19/16 0:45,consortiumnews.com,DE,NA,0,NA,0,0,0,0,0,bs
d094efbfbf6830322311816f4f7ea7cb74f168ee,0,Consortiumnews.com,11/19/16 17:15,english,11/19/16 17:15,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
eef80f7a0668ee23244b44186cfce530ea867660,0,Consortiumnews.com,11/19/16 17:15,english,11/19/16 17:15,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
fb0722d1c940646ac214fd216336a72e8defb0cf,0,Consortiumnews.com,11/20/16 16:05,english,11/20/16 16:05,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
6d610b78be2b35bee145256f6dfbaec9a1aeedd5,0,Consortiumnews.com,11/20/16 17:36,english,11/20/16 17:36,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
02de739e29f46efde14c9fbb829a99b06fabbbe0,0,Consortiumnews.com,11/20/16 20:02,english,11/20/16 20:02,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
f0403c29d87c0d8ef439926d587aba2b0da7b3b1,0,Consortiumnews.com,11/21/16 15:46,english,11/21/16 15:46,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
475080fa5a738d24ebe9bd985922608a8db17f24,0,Consortiumnews.com,11/21/16 20:17,english,11/21/16 20:17,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
89354ceeb13fdbdb201d873ed08d57871d539f72,0,NA,11/22/16 5:23,english,11/22/16 5:23,consortiumnews.com,DE,NA,0,NA,0,0,0,0,0,bs
63df0b08c06f9bf6294f63eac351b0c090017e4a,0,Consortiumnews.com,11/22/16 16:28,english,11/22/16 16:28,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
58edf7a861e3444cda0520fd720046f3258c7289,0,Consortiumnews.com,11/22/16 16:58,english,11/22/16 16:58,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
af883871c77a0fc912cccaa2af0288da91a71d33,0,Consortiumnews.com,11/22/16 16:58,english,11/22/16 16:58,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
47a772a06363da7d1d603fbb114671b7b4fcde1e,0,Consortiumnews.com,11/23/16 0:44,english,11/23/16 0:44,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
470ed8d2f3949eb5bf158486f99922642e482acf,0,Consortiumnews.com,11/23/16 17:00,english,11/23/16 17:00,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
a5f2771f26b8983a7f607b23b22ce288f9fcc81a,0,Consortiumnews.com,11/23/16 18:45,english,11/23/16 18:45,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
39fe4aca925510e7ad2056376f7b0dbda5fdf2ad,0,Europa-News,11/24/16 12:45,english,11/24/16 12:45,consortiumnews.com,DE,NA,0,https://www.europa-news.biz//wp-content/uploads/2016/11/no-image-available-300x169.jpg,0,1,0,0,0,bs
2bc19d968de3c8aca55cd66276c372d5b658b49f,0,Consortiumnews.com,11/24/16 13:40,english,11/24/16 13:40,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
cb18bce85f1a2ff3673ade916378119a9aaa2502,0,Consortiumnews.com,11/24/16 13:41,english,11/24/16 13:41,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
150e6930a0b57edd0b483e2bbe2a4ce510cd2bd7,0,Consortiumnews.com,11/25/16 13:05,english,11/25/16 13:05,consortiumnews.com,US,NA,0,NA,0,1,0,0,0,bs
5a0a748f403e2343e224458c73bf1e49d9278275,0,Corbett,10/27/16 13:54,english,10/27/16 13:54,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
027bef440932beea48a1d5f0af0511dde53abcc8,0,Corbett,10/27/16 16:35,english,10/27/16 16:35,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
8443b8779f69ce3e335fd6b42d5e6417f9452311,0,Corbett,10/28/16 17:01,english,10/28/16 17:01,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
13cdfb32e268b8d945f48e6f0639deec4b5a003e,0,Corbett,10/29/16 18:14,english,10/29/16 18:14,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
155d9068f6080fd83bc83a84ed4ad76da8be0aa6,0,Corbett,10/31/16 16:56,english,10/31/16 16:56,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
9d256b934d5d50e449ce373f8feabd88ae8580bd,0,Corbett,11/1/16 17:29,english,11/1/16 17:29,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
e9b02b5b84eea1445bacba643b28fba9c8d06db0,0,Corbett,11/3/16 15:50,english,11/3/16 15:50,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
aed5815484421a7352db7d176bcbdd72d20941e3,0,Corbett,11/4/16 17:14,english,11/4/16 17:14,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
20ce164067f13c9d777d375209eb7cccd5f2337d,0,Corbett,11/6/16 14:03,english,11/6/16 14:03,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
84d365e1a336fd9bea2352052e73c77d97b96ef6,0,Corbett,11/6/16 19:38,english,11/6/16 19:38,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
f13162ed6529e984c1e6be3d09901e50cf746007,0,Corbett,11/7/16 17:09,english,11/7/16 17:09,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
23525beca29b5551ef9c9f7f6de10ad39bb28de7,0,Corbett,11/8/16 15:50,english,11/8/16 15:50,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
b381a57dbc5ea553c1803280d482254b37694d23,0,Corbett,11/8/16 17:47,english,11/8/16 17:47,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
5d8eec532f2cefc3fbf0f28dcdbb857b88120589,0,Corbett,11/9/16 9:03,english,11/9/16 9:03,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
2ac100c7dab1185629b585a6ad0ae1a16b9d2959,0,Corbett,11/10/16 9:24,english,11/10/16 9:24,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
2e17f95d47a689b75e95a3a6a79a31976bca2152,0,Corbett,11/10/16 9:24,english,11/10/16 9:24,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
a75257e575e31483cd0d7339ad2a5f802d2624b9,0,Corbett,11/11/16 15:49,english,11/11/16 15:49,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
6070ca7b3848fbbd7e98c38c74bad2d8f2bff101,0,Corbett,11/11/16 15:49,english,11/11/16 15:49,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
93306111ee5795f710b6974bbd451f321b90c036,0,NA,11/12/16 16:52,english,11/12/16 19:14,corbettreport.com,LI,NA,0,NA,0,0,0,0,0,bs
434f0e735fde64e5e1e7682351ea1d840e2eb4f9,0,Corbett,11/14/16 21:13,english,11/15/16 0:27,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
c0d4e97f7ce7007d7ac5fa45cd853bdf0937fe48,0,Corbett,11/15/16 19:56,english,11/15/16 20:06,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
f58a21000b0f62f457c13ed6cde2a7a1c9ccc2e3,0,Corbett,11/16/16 18:59,english,11/16/16 18:59,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
23b9a15ff4a43dc060a601e14f4e7701e5113d80,0,Corbett,11/17/16 18:39,english,11/17/16 18:39,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
74f63ea605cc081e7f57d23d3b78ab6669c2f641,0,Corbett,11/18/16 19:57,english,11/18/16 21:40,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
c07cca2ac3472f3d104462a094fc07689f85fb93,0,Corbett,11/19/16 20:09,english,11/19/16 20:09,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
ee6c19526005dc87a18ab5567f1f07c259034426,0,Corbett,11/20/16 13:26,english,11/20/16 13:26,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
a3d084215b5a1e0ee236445f406ece0ff843b41a,0,Corbett,11/21/16 19:40,english,11/22/16 2:18,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
f17dfea869e8dc19355e516982c0df209db30611,0,Corbett,11/21/16 13:53,english,11/22/16 2:18,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
4b1c687231a264425b63dff2b2bfc00f282bb875,0,Corbett,11/22/16 15:27,english,11/22/16 15:27,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
1c2fdf5fef2763b438d0dd457cdbc6ddf3ff4152,0,Corbett,11/22/16 15:27,english,11/22/16 15:27,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
b5176fe71377bc222c1de7ad9fcaebd591a2af0d,0,Corbett,11/23/16 15:39,english,11/23/16 15:39,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
febb3827af00a451d2b6f72d8ec0df8ce21ef3d3,0,Corbett,11/24/16 13:25,english,11/24/16 13:25,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
cca84089cf32d1992124cf726380ebe1817b820d,0,Corbett,11/24/16 20:02,english,11/24/16 23:34,corbettreport.com,NL,NA,0,NA,0,1,0,0,0,bs
759805c3d2bfe9fb271f4e5a24f08007b258639e,0,NA,11/5/16 8:27,english,11/5/16 19:58,countercurrents.org,US,NA,0,https://i0.wp.com/www.countercurrents.org/wp-content/uploads/2016/11/hindutva.jpg?fit=870%2C604&amp;ssl=1,0,0,0,0,0,bs
b41139a81812b703b208b94618674c93add46065,0,NA,11/10/16 10:31,english,11/10/16 10:31,countercurrents.org,US,NA,0,http://i0.wp.com/www.countercurrents.org/wp-content/uploads/2016/07/trump-convention.jpg?fit=885%2C516,0,0,0,0,0,bs
5883ea6780c2e35ebdf4530c34c8ececbab3fc97,0,NA,11/16/16 3:23,english,11/16/16 3:23,countercurrents.org,GB,NA,0,http://i2.wp.com/www.countercurrents.org/wp-content/uploads/2016/11/arctic_seal.jpg?fit=955%2C500,0,0,0,0,0,bs
599e5248eb21ba4359525c00c69acf6f9a487585,0,NA,11/24/16 9:46,english,11/25/16 1:43,countercurrents.org,SG,NA,0,https://i1.wp.com/www.countercurrents.org/wp-content/uploads/2016/11/Child-Deaths-In-Malkangiri.jpg?fit=1032%2C774&amp;ssl=1,0,0,0,0,0,bs
b823e978a5e426da2d41d7f0177c069e322cca5a,0,NA,10/27/16 9:23,english,10/27/16 9:23,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,0,0,0,0,bs
c77ac976200435ea60abe293462089a5942dace6,0,Mike Merryman-Lotze,10/27/16 13:57,english,10/28/16 3:19,counterpunch.org,US,23950,0.2,http://www.counterpunch.org/wp-content/dropzone/2016/10/15639262581_cf281b54d1_z.jpg,0,0,0,0,0,bs
48fc7584f233c4f5a22b124e53e23cb053a068f9,0,Louis Proyect,10/28/16 7:59,english,10/28/16 7:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
b06101795c2a9e2a2003e3a6f6c285e3944a69c3,0,Martin Billheimer,10/28/16 7:59,english,10/28/16 7:59,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/chemicalwedding-191x300.jpg,0,1,0,0,0,bs
7c452c27bbb9dd1f241a55c073d77bc5badf6a9e,0,Paul Street,10/27/16 14:05,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/3433117596_f9946973bc_z.jpg,0,1,0,0,0,bs
5dab219280a2c9e9ed3b8598b005850034cff7d8,0,Jim Kavanagh,10/27/16 14:01,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
f5f6fa42da318a08acd542b18ff2fd145aad7b84,0,CJ Hopkins,10/27/16 14:00,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/20826829143_d155cd8c24_z.jpg,0,1,0,0,0,bs
551f43da87cd5eae6a39c4fa6152d17e4ee9e7ae,0,Patrick Carr,10/27/16 13:57,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/9396117003_ebc5e8a83e_z.jpg,0,1,0,0,0,bs
9070486408057408b5271510fc5f952e94263f05,0,Robert Fisk,10/27/16 13:55,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
144a5a72d9a819b4e0cf4fd3700185c5a741b18f,0,Shamus Cooke,10/27/16 13:55,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
8fbf04a7106c6639c06947ea5dd5b369318234ed,0,Jan Oberg,10/27/16 13:55,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
5e917fd84b7f6f676d698064d00e48edc10465bb,0,Ramzy Baroud,10/27/16 13:52,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
278d0061e3a6695469b7e1cde7f4c8dccc363dd8,0,Colin Todhunter,10/27/16 13:50,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
728e0c4c47f6f27543ea51feb663e3556db6ade2,0,Norman Pollack,10/27/16 13:49,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
279d976c2be1d2c6c72d0ff2b0ecb901c0ab9cb5,0,Nyla Ali Khan,10/27/16 13:45,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
b4044239ec5960d4f896b3ce29dde19ea3afdb48,0,Barbara Nimri Aziz,10/27/16 13:35,english,10/28/16 8:00,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
6e71659760ae996ae1480b80367e99faedd2d3b5,0,NA,10/28/16 9:09,english,10/28/16 9:09,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/lucifersbanker.jpg,0,0,0,0,0,bs
f38d8256e8ef728589e1d6dd05174cf662b76d32,0,Luciana Bohne,10/28/16 10:57,english,10/28/16 10:57,counterpunch.org,US,23950,0.148,http://www.counterpunch.org/wp-content/dropzone/2016/10/americanwarvietnam-1.jpg,0,0,0,0,0,bs
c91b0cea2d71e474f91f7291b3b2bba16a64c157,0,stclair,10/28/16 18:57,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
531e5fa4561e2d71e59bc9aa8c96d0c4036d6503,0,John Pilger,10/28/16 14:10,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/92068792_d347273d5f_z-1.jpg,0,1,0,0,0,bs
85391d79c0e667bc822fb76046adb531e1d0b6d6,0,Andrew Levine,10/28/16 14:01,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/1582729731_1f6503a4d6_z.jpg,0,1,0,0,0,bs
d9a39cfc4d0da3959771140d0b50470ba3264d73,0,Gary Leupp,10/28/16 14:00,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/2226279966_2611fa504d_z.jpg,0,1,0,0,0,bs
e84c98b9990ac7fd634948d8018e6b2c876d8eee,0,Paul Street,10/28/16 13:59,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/29780411245_14a116401f_z.jpg,0,1,0,0,0,bs
b7e38fe73f72364e49fe171e90e7eedb06d1f1e7,0,Stanley L. Cohen,10/28/16 13:58,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/13900814791_25fa97b66f_z.jpg,0,1,0,0,0,bs
f2685465d54b1a3bea946a5c93400e9c6f47c4c1,0,Jeffrey St. Clair,10/28/16 13:58,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/bernie_sunbathing_0_1477484555.jpg,0,1,0,0,0,bs
1f6f2c28af79957bcb69c3c86cbd19f78119bac5,0,Michael Brenner,10/28/16 13:58,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/87286100277470L.jpg,0,1,0,0,0,bs
fd0aa2198f84acbb7af1770567ad946037c34289,0,Robert Hunziker,10/28/16 13:57,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
06c219b4163f8bb3618c7ce61e3f5b7fbfbf849d,0,Stephen Cooper,10/28/16 13:56,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
42d59789e4e4439acce64e1122cbf8bd95c5bead,0,T.J. Coles,10/28/16 13:56,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
1633ddce2126e9769ff139ffe2ecb68150e9069d,0,Pete Dolack,10/28/16 13:55,english,10/28/16 18:57,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
9ee6928241864607dbaa484bc85f65c525f84b2a,0,Joyce Nelson,10/28/16 13:54,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
244e81103329e44baf40710f441c26941a4a94fa,0,John Laforge,10/28/16 13:54,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
ed133eac158d02e08d3b92eec13e78795c8cb701,0,Paul Edwards,10/28/16 13:54,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
8579998b0f50c19cb160d10a58e0b76caf6bdd31,0,Arshad Khan,10/28/16 13:53,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
2555ce3fd264c7eadf4c7c6e7caf74f831cdf260,0,Peter Lee,10/28/16 13:53,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
5f4ebac5000acee87336b656e5c5d0512ed56734,0,Chris Zinda,10/28/16 13:53,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
e644a1815e4983d9e7d8f85d4ab2d231ac891c2b,0,Norman Pollack,10/28/16 13:52,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
ef44d8104b9debab1fa7be922d746fea583d049a,0,Bill Quigley,10/28/16 13:52,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/quigleyarrest.png,0,1,0,0,0,bs
7fec9b9217b2f452d67b2ce1349feff833beaf66,0,Joseph Grosso,10/28/16 13:51,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://www.counterpunch.org/wp-content/dropzone/2016/10/haddidnyc.png,0,1,0,0,0,bs
210ae0d07938009b90d6c7e2c8bb3b4d35b82341,0,Patrick Carr,10/28/16 13:51,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
16dc20c416fdd25821823859be594d3c58b456e8,0,David Swanson,10/28/16 13:50,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
c306c3e5e5a87b45374e5169548f4b43ad85ba9e,0,Chris Gilbert,10/28/16 13:50,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
3410b41b9b3ab976c4bc05590ded8a8ef4eeb589,0,Ira Helfand,10/28/16 13:50,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
e56393a9f34f72b9e773f14ebb8e57c43e502cd2,0,Brian Cloughley,10/28/16 13:50,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
060c0d17e8418fa643a65fec921156ab4e0acb88,0,Binoy Kampmark,10/28/16 13:50,english,10/28/16 18:58,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
ee80dc57a160646c650a0cceec689669c9e1bd31,0,Sam Albert,10/28/16 13:50,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
b1f4ecc2cf10d4354a075374e19108834b7c8ff8,0,Binoy Kampmark,10/28/16 13:50,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
627c92560a71d688b3716e3b84585bc28b1bca13,0,Ron Jacobs,10/28/16 13:49,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://store.counterpunch.org/wp-content/uploads/2016/10/51R2lyVDH3L._SX333_BO1204203200_-201x300.jpg,0,1,0,0,0,bs
7ffef9d4ef36b55c9a138b7e6b43bd879d3c8189,0,Cesar Chelala,10/28/16 13:49,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
1a183864e26b1793013111cc19f78f4648f70961,0,Jack Smith,10/28/16 13:49,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
acb16d36315e94e24a9e5d142567361aeb2cdd4c,0,Ken Knabb,10/28/16 13:49,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
aed30f0b88d2639a8c1e78429096c0e2dd821fa5,0,Matt Peppe,10/28/16 13:48,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
c107e8ed2346a03809ac7da45a34f40bcf42bbca,0,Uri Avnery,10/28/16 13:45,english,10/28/16 18:59,counterpunch.org,US,23950,0,http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png,0,1,0,0,0,bs
