,uuid,ord_in_thread,author,published,language,crawled,site_url,country,domain_rank,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
3388,0b9ec536b50eea899785f88cc49868adaafed99a,0,Jack A. Smith,11/21/2016 22:47,english,11/21/2016 22:47,foreignpolicyjournal.com,US,NA,0,NA,0,1,0,0,0,bs
3389,a5a740cc482342794d594a0a744d767a0828e47d,0,David Swanson,11/21/2016 23:57,english,11/21/2016 23:57,foreignpolicyjournal.com,US,NA,0,NA,0,1,0,0,0,bs
3390,53a34fa6b385474539f98ee9a369e820f31ebfeb,0,Jafe Arnoldski (noreply@blogger.com),10/26/2016 16:27,english,10/26/2016 18:45,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3391,bf9bfd182dc018ad9807f0f4756d9c69e4104257,0,Jafe Arnoldski (noreply@blogger.com),10/27/2016 12:48,english,10/27/2016 12:48,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3392,56f53f766ac8e8ae3a370147f205b2e85a33496a,0,Jafe Arnoldski (noreply@blogger.com),10/27/2016 18:21,english,10/27/2016 18:21,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3393,5577965bfeb1a22678caf4c7877faf4b3e200031,0,Jafe Arnoldski (noreply@blogger.com),10/27/2016 18:19,english,10/27/2016 20:25,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3394,d7a6dbe272b2130b13fec5df4215146043626f5e,0,Jafe Arnoldski (noreply@blogger.com),10/27/2016 18:08,english,10/27/2016 20:25,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3395,1a4e4b783cb052f9bb8f609ad4cd8c94aae93846,0,Jafe Arnoldski (noreply@blogger.com),10/28/2016 11:52,english,10/28/2016 11:52,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3396,7f3cfb941859510bf503ffee8994d29253f1f1df,0,Jafe Arnoldski (noreply@blogger.com),10/28/2016 15:34,english,10/28/2016 15:34,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3397,a401758b8113180d0aad922090ea1e3c6a7cdd88,0,Jafe Arnoldski (noreply@blogger.com),10/28/2016 18:26,english,10/28/2016 20:27,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3398,e2be9c522bb637c54bef1337f91a34dab9267ded,0,Inessa S (noreply@blogger.com),10/29/2016 2:44,english,10/29/2016 2:44,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3399,43ac96ad7824d4d107953d74f4170fcffb6cc41a,0,Inessa S (noreply@blogger.com),10/29/2016 2:56,english,10/29/2016 2:56,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3400,da2c18c345243ea2ff607e8efc4ce0eaa667fb00,0,Jafe Arnoldski (noreply@blogger.com),10/29/2016 19:43,english,10/29/2016 20:50,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3401,a60e4b5c90d2abe318010a08676ac10f6cc47527,0,Tom Winter (noreply@blogger.com),10/31/2016 2:49,english,10/31/2016 2:49,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3402,4c3be3d76cb256e946d9ee56883a0f799cf3d219,0,Inessa S (noreply@blogger.com),10/31/2016 10:25,english,10/31/2016 10:25,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3403,3e3b6bdc4cde375b38a03637df33e198737674a4,0,Jafe Arnoldski (noreply@blogger.com),10/31/2016 13:44,english,10/31/2016 13:44,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3404,d342c823da4d8d868f42fb5156db58f8d060d212,0,Jafe Arnoldski (noreply@blogger.com),10/31/2016 18:54,english,10/31/2016 20:54,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3405,e401cdc22981912e0da203da67cba59764fdb3ab,0,Jafe Arnoldski (noreply@blogger.com),10/31/2016 19:28,english,10/31/2016 21:29,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3406,4e8629a5153896718a49665f8bf7e1c26fc71d9b,0,Jafe Arnoldski (noreply@blogger.com),11/1/2016 13:59,english,11/1/2016 13:59,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3407,cd1f3c1ff3a58871c1c506cb8a9ef770a94e380a,0,Tom Winter (noreply@blogger.com),11/1/2016 21:18,english,11/1/2016 21:18,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3408,106bc0dd9cea72548ef1635f42dac23bdc14c585,0,Jafe Arnoldski (noreply@blogger.com),11/3/2016 11:06,english,11/3/2016 11:06,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3409,c0b59084b25c907c9f22163eecf5136fb5e7f1ea,0,Jafe Arnoldski (noreply@blogger.com),11/3/2016 12:57,english,11/3/2016 12:57,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3410,d82c1ded00918e6db76b112737ec93ecc9fbb1e7,0,Jafe Arnoldski (noreply@blogger.com),11/3/2016 13:52,english,11/3/2016 13:52,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3411,1c65fcf3fcebb8664f98597d3573726dcc9f70e9,0,Jafe Arnoldski (noreply@blogger.com),11/3/2016 15:48,english,11/3/2016 18:03,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3412,7af7f382a09c342ac49cc04a4b515cf4698e58f7,0,Tom Winter (noreply@blogger.com),11/3/2016 22:25,english,11/3/2016 22:25,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3413,702b5b2503f4b77b9994974c1a94f2f0be3fe444,0,Tom Winter (noreply@blogger.com),11/4/2016 3:21,english,11/4/2016 3:21,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3414,82f718a93c91ff40dfa8d67b477e83f3f3d9de01,0,Jafe Arnoldski (noreply@blogger.com),11/4/2016 9:02,english,11/4/2016 9:02,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3415,82994153f0f912868454b44cca98c11ace6808eb,0,Jafe Arnoldski (noreply@blogger.com),11/4/2016 9:20,english,11/4/2016 9:20,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3416,25c0048ab608a83cc9488eb7522bb487e973fdcf,0,Jafe Arnoldski (noreply@blogger.com),11/4/2016 10:33,english,11/4/2016 10:33,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3417,12babe61e995ecc8a1f79ccb9c587d0ca0bf2948,0,Jafe Arnoldski (noreply@blogger.com),11/4/2016 12:54,english,11/4/2016 12:54,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3418,242899f9ae1816250e608375191634e17491012a,0,Tom Winter (noreply@blogger.com),11/4/2016 19:13,english,11/4/2016 19:13,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3419,9965249c2b9c489d19b222d47a587977381063c4,0,Jafe Arnoldski (noreply@blogger.com),11/5/2016 11:11,english,11/5/2016 11:11,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3420,5a20a9119455e38084c99e279f3c6ffbc78064a7,0,Inessa S (noreply@blogger.com),11/5/2016 12:16,english,11/5/2016 12:16,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3421,83fa6468c945cb94d7c7c7c50bea7275af7d2bc4,0,Mike Rivero,11/5/2016 17:22,english,11/5/2016 17:22,fort-russ.com,US,NA,0,https://1.bp.blogspot.com/-NxftQkx07OU/WBxQm7Y-rmI/AAAAAAAAFJM/aZwbN_O3F10qdU_H8sFpBuff4PqOJ2rbgCLcB/s640/moskva-i-afiny-974-4722639.jpg,0,1,0,0,0,bs
3422,867522c599bd9403edbd49cc05b67ce1b40e9ee2,0,Jafe Arnoldski (noreply@blogger.com),11/7/2016 11:28,english,11/7/2016 11:28,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3423,8c683a2eb85871c495ab0d11d620e178871ecfea,0,Jafe Arnoldski (noreply@blogger.com),11/7/2016 11:45,english,11/7/2016 11:45,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3424,abf281e05e068ad468a19cf114a924c2313210a3,0,Jafe Arnoldski (noreply@blogger.com),11/7/2016 12:49,english,11/7/2016 12:49,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3425,b0df735f8ebea9a09a407d9de31a545d6acc5486,0,Jafe Arnoldski (noreply@blogger.com),11/8/2016 11:46,english,11/8/2016 11:46,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3426,84f681f7ff7dba51bce2ffa29fa7f48752495659,0,Jafe Arnoldski (noreply@blogger.com),11/8/2016 12:50,english,11/8/2016 12:50,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3427,8a8c5404fac900fd3b550144d56d1a2c4c83448f,0,Tom Winter (noreply@blogger.com),11/8/2016 13:20,english,11/8/2016 13:20,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3428,ba65943855bb8ce4ece9faaccb5967d2394d4e1f,0,Jafe Arnoldski (noreply@blogger.com),11/9/2016 13:45,english,11/9/2016 13:45,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3429,30fcdb70c2e31650c08ed9bdcc6d688e8fe5181d,0,Mike Rivero,11/9/2016 18:47,english,11/9/2016 20:47,fort-russ.com,US,NA,0,https://1.bp.blogspot.com/-q7E3bVjmSF4/WCCRZKteswI/AAAAAAAAZbA/Wz-SxEAcCWov6xulKK5Pj8XydQP8E_LtgCLcB/s640/188025642_8.jpg,0,1,0,0,0,bs
3430,153adb1db375db83e7b482ac480574ca6c874404,0,Inessa S (noreply@blogger.com),11/10/2016 10:49,english,11/10/2016 10:49,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3431,5d30878dcdbd6d3f70f1ea9954de954b26af77c6,0,Inessa S (noreply@blogger.com),11/10/2016 11:11,english,11/10/2016 11:11,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3432,081d1bd2a12137d10883ef9bf3f3829f89aed67f,0,Inessa S (noreply@blogger.com),11/10/2016 12:56,english,11/10/2016 12:56,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3433,23eaea85ca282200540964443c8f21844b4eced5,0,Jafe Arnoldski (noreply@blogger.com),11/10/2016 13:15,english,11/10/2016 13:15,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3434,577c0a9ccef58270f9dc26a5f8a27bdabbc294bf,0,Jafe Arnoldski (noreply@blogger.com),11/10/2016 13:19,english,11/10/2016 13:19,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3435,6a344dac66c56d891c432db22d6cc42af4f69f05,0,Jafe Arnoldski (noreply@blogger.com),11/10/2016 13:44,english,11/10/2016 13:44,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3436,b355f503dab3ce31f2314fff36340a5121358a07,0,NA,11/9/2016 5:00,english,11/10/2016 23:37,fort-russ.com,US,NA,0,NA,0,0,0,0,0,bs
3437,5725c4c1b75ade2269518c62b8b534649ee33af3,0,Jafe Arnoldski (noreply@blogger.com),11/11/2016 13:16,english,11/11/2016 13:16,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3438,0d5e8f6730ea20e2316c5a23d79e8b9c8779a4c5,0,Jafe Arnoldski (noreply@blogger.com),11/11/2016 14:01,english,11/11/2016 14:01,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3439,e02ffd8d0ea50eb377f20ab74f005332c4432d96,0,Kristina Rus (noreply@blogger.com),11/11/2016 18:16,english,11/11/2016 18:16,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3440,f3a68e37851a164c3d667a63f57e770027093466,0,Jafe Arnoldski (noreply@blogger.com),11/12/2016 18:56,english,11/12/2016 21:24,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3441,c60b2ae1165b4165bf19daa816c23c8f07b36406,0,NA,11/12/2016 13:21,english,11/13/2016 10:44,fort-russ.com,DE,NA,0,https://2.bp.blogspot.com/-3EUuQnefd5k/WCXVYnn_j9I/AAAAAAAAFRU/k4saF8Wn9IAcLgxi19d_L2AH-wHbbMPdQCLcB/s640/Trump-Gun-640x336.jpg,0,0,0,0,0,bs
3442,93c1d72667cd6e5ae7030a264a0b46cfa4712791,0,NA,11/12/2016 13:12,english,11/13/2016 10:44,fort-russ.com,DE,NA,0,https://4.bp.blogspot.com/-NY3vkyRE6go/WCXbUfAy9jI/AAAAAAAAFRk/7Xt-XuDDZo8B-paoDXyn7U5yI1VcGUNVwCLcB/s640/poroshenko-izvinilsya-pered-960-4728772.jpg,0,0,0,0,0,bs
3443,6d5aaf6ce57c1bd9804f85c7de739ddc2ee65c0a,0,Jafe Arnoldski (noreply@blogger.com),11/14/2016 11:50,english,11/14/2016 11:50,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3444,61cea9e02caaaa244887cdb50a00314c2ff8a5ee,0,NA,11/12/2016 5:00,english,11/14/2016 20:30,fort-russ.com,US,NA,0.002,NA,0,0,0,0,0,bs
3445,2e1e491d76f5763339ce1c3372af921f82876ea8,0,NA,11/13/2016 5:00,english,11/14/2016 20:30,fort-russ.com,US,NA,0,NA,0,0,0,0,0,bs
3446,95605d154630d316b6d8e0b6d8dfd37c3fbd2a3c,0,Tom Winter (noreply@blogger.com),11/14/2016 21:39,english,11/14/2016 21:39,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3447,f0fa11cda65fa7233c9d1b4ee8fc27d07bcfbe6f,0,Tom Winter (noreply@blogger.com),11/14/2016 21:58,english,11/14/2016 21:58,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3448,0c264814ec1165ecb47058d3b47393e74f607afd,0,Jafe Arnoldski (noreply@blogger.com),11/15/2016 19:48,english,11/15/2016 21:50,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3449,a6001e95b4dfb505461e6433889e1b60abc77bc2,0,NA,11/16/2016 7:59,english,11/16/2016 7:59,fort-russ.com,DE,NA,0,https://3.bp.blogspot.com/-9IFE6g4l-48/WCnoYlF4IaI/AAAAAAAAFUI/lzWAgsUMe4o5CX8DOqGBkXoFV4gRtSs6QCLcB/s640/01_maidan_before_and_after.jpg,0,0,0,0,0,bs
3450,579c96a124d1f681f3c1dded9fe675cda9ee2d91,0,Jafe Arnoldski (noreply@blogger.com),11/16/2016 13:10,english,11/16/2016 13:10,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3451,d044a3bef22c1b5ebc2fdfc1cd1454806d860edc,0,Jafe Arnoldski (noreply@blogger.com),11/16/2016 19:50,english,11/16/2016 19:50,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3452,88cf2e024d80f3a92a7bbac9797299209b5c978f,0,Jafe Arnoldski (noreply@blogger.com),11/16/2016 17:54,english,11/16/2016 19:54,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3453,709490c10bee9cef9f8d4907f8bee6540d124a8a,0,Stacy Vassman,11/17/2016 0:37,english,11/17/2016 1:15,fort-russ.com,US,NA,0,https://1.bp.blogspot.com/-g_Jyyvw9A7U/WCyKJz-3UOI/AAAAAAAAFWQ/4daBwIOOnycfkzaROVQC2QC9e04dPXKiQCLcB/s640/trump-shrug-701x378.jpg,0,1,0,0,0,bs
3454,06c474169117f038a5c31fb10b7becd6eca20c20,0,Jafe Arnoldski (noreply@blogger.com),11/17/2016 9:31,english,11/17/2016 9:31,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3455,a1070c4ca511bdb20a64642465e775a36ce4260b,0,Jafe Arnoldski (noreply@blogger.com),11/17/2016 10:31,english,11/17/2016 10:31,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3456,591da5a2e422fee031d7bc7acc2f17da584ce2b6,0,Jafe Arnoldski (noreply@blogger.com),11/17/2016 14:01,english,11/17/2016 14:01,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3457,cb4852839c38861f540903b0a048e5749e0ed154,0,Jafe Arnoldski (noreply@blogger.com),11/18/2016 12:32,english,11/18/2016 12:32,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3458,8d3da0c50d18e90e732e5e5de4adba44e20f30b0,0,NA,11/18/2016 18:30,english,11/18/2016 18:30,fort-russ.com,DE,NA,0,https://4.bp.blogspot.com/-MYLtfXchk7g/WC16Xb4d46I/AAAAAAAAFW4/G7mupblhvaw57AWAhFoC5dqzJNuRt2aXgCLcB/s640/1453283087_99.jpg,0,0,0,0,0,bs
3459,c6fa8129a39d676d0adc5711863708b62d4ca7f1,0,Jafe Arnoldski (noreply@blogger.com),11/18/2016 18:37,english,11/18/2016 20:42,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3460,24e45c3bdc20616251061614faa35b2bf33f7d31,0,Tom Winter (noreply@blogger.com),11/19/2016 0:24,english,11/19/2016 0:24,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3461,a0049ceee613791f372de35def0a700b49c2af23,0,Tom Winter (noreply@blogger.com),11/19/2016 4:49,english,11/19/2016 4:49,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3462,91aecbc25d5bf34a88f143d94af006588303d020,0,Jafe Arnoldski (noreply@blogger.com),11/19/2016 13:33,english,11/19/2016 13:33,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3463,d3a7981672ddc7ebe90e9d8f081f98b16d6a4a46,0,Inessa S (noreply@blogger.com),11/20/2016 4:40,english,11/20/2016 4:40,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3464,989c37baa477889f8c25dfdd48cd2474541803e6,0,Inessa S (noreply@blogger.com),11/20/2016 9:02,english,11/20/2016 9:02,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3465,c44b585caaa950f78c476f007a9e2fc3d90a6981,0,Jafe Arnoldski (noreply@blogger.com),11/20/2016 19:01,english,11/20/2016 19:01,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3466,1faec038429701cadc3a29321d8fe2f5902f68d7,0,Tom Winter (noreply@blogger.com),11/21/2016 6:16,english,11/21/2016 8:16,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3467,d8e7e3497dc6fdf847ccf81b18e03ac35000d42a,0,Jafe Arnoldski (noreply@blogger.com),11/21/2016 11:35,english,11/21/2016 11:35,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3468,d71fcbfd0f39ff5294f36043eb2a4b33bf3bc12e,0,Jafe Arnoldski (noreply@blogger.com),11/21/2016 11:53,english,11/21/2016 11:53,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3469,8642547e1baa1adee2d9b0b41cf0a766965cf75b,0,Jafe Arnoldski (noreply@blogger.com),11/21/2016 11:54,english,11/21/2016 11:54,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3470,da0bffa6c7a78ec70264055967c06f4ddf346fd8,0,Tom Winter (noreply@blogger.com),11/21/2016 13:06,english,11/21/2016 13:06,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3471,50e27ed40d004287979b8a7d16cc7841e49d536a,0,Inessa S (noreply@blogger.com),11/21/2016 14:30,english,11/21/2016 16:47,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3472,8912dc8a10da06bee9ba0aa7f9c83e95031ec302,0,Tom Winter (noreply@blogger.com),11/21/2016 21:57,english,11/21/2016 21:57,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3473,0c5dce3c5b2be7625253079746025cb400ab3e71,0,Jafe Arnoldski (noreply@blogger.com),11/21/2016 20:08,english,11/21/2016 22:33,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3474,3ea381252621e38232a7c0a66c663d6855112810,0,Tom Winter (noreply@blogger.com),11/22/2016 3:55,english,11/22/2016 5:55,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3475,7603539e51e8923e7201998efe2be2e75aa3576a,0,Jafe Arnoldski (noreply@blogger.com),11/22/2016 16:39,english,11/22/2016 16:39,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3476,fe08ea2811866e4a235c09a9a5072b0b75a48149,0,Jafe Arnoldski (noreply@blogger.com),11/22/2016 17:46,english,11/22/2016 17:46,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3477,58e0ada113a97e58d81e38d4badb703af38d88a3,0,Jafe Arnoldski (noreply@blogger.com),11/22/2016 17:51,english,11/22/2016 17:51,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3478,c07c1ee6fe8202120c7bd7dcef8942b17eb94616,0,Jafe Arnoldski (noreply@blogger.com),11/23/2016 18:55,english,11/23/2016 18:55,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3479,a8f3599bde155e0429b7f3036e2830b12cc802ef,0,Stacy Vassman,11/24/2016 1:49,english,11/24/2016 4:43,fort-russ.com,US,NA,0,https://1.bp.blogspot.com/-EZvDafCf3bI/WDSDjYrnlKI/AAAAAAAAFcU/7UTKCbKY_1wKJci25P28ERfxKksObfKzwCLcB/s640/resize_800x500_img_7763.jpg,0,1,0,0,0,bs
3480,531e2de28574406393497999a85524d353b96a3b,0,Jafe Arnoldski (noreply@blogger.com),11/25/2016 12:33,english,11/25/2016 12:33,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3481,2a452d20c7146561b496e08b739cf8be3dc5b452,0,Mike Rivero,11/25/2016 16:25,english,11/25/2016 16:25,fort-russ.com,US,NA,0,https://3.bp.blogspot.com/-_EgPM9wDr9E/WDb2F_kC7BI/AAAAAAAAFdw/lFMD1DTQRWwUjzWskKXp2MY9ik56bFCVwCLcB/s640/_88749063_72bd3d52-0577-47cc-a357-dac263dd9c4b.jpg,0,1,0,0,0,bs
3482,cec1ab1941300256b737294aacd19751b703b8fd,0,Tom Winter (noreply@blogger.com),11/25/2016 19:26,english,11/25/2016 19:26,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3483,7965e6fbc982851d13e64666db6bae44ba7bdf5e,0,Jafe Arnoldski (noreply@blogger.com),11/25/2016 19:05,english,11/25/2016 21:06,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3484,ec787c3cc433ccb7ac168dee6f89824f89a03ed1,0,Jafe Arnoldski (noreply@blogger.com),11/25/2016 19:27,english,11/25/2016 21:28,fort-russ.com,US,NA,0,NA,0,1,0,0,0,bs
3485,3c3fe06fbb1ad772843847c800342efc5b6a9350,0,Tim Brown,10/26/2016 19:36,english,10/26/2016 19:36,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/Screen-Shot-2016-10-01-at-2.04.27-PM-768x386.png,0,1,0,0,0,bs
3486,ee7c94c69ba3c6ee2ec0bf17ca1220a48d273d62,0,The Common Constitutionalist,10/26/2016 19:36,english,10/26/2016 19:36,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/sambee106FI-678x381.jpg,0,1,0,0,0,bs
3487,26ad27f86ea8e1bf21c3ab8d17460ab3883e5178,0,Ileana Johnson,10/26/2016 19:36,english,10/26/2016 19:36,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/635847026848929168897612321-maxresdefault.jpg,0,1,0,0,0,bs
3488,7862da2b8f74c04378791f6904504c283f251b6b,0,Jonah Bennett,10/26/2016 9:05,english,10/26/2016 19:37,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/01/After-Much-Sacrifice-All-Veterans-Are-Targets-for-Tyranny.jpg,0,1,0,0,0,bs
3489,4cdbdb2fd067a9d2a46a40bd9b234e3a6c2b0e31,0,Frank Salvato,10/26/2016 20:00,english,10/26/2016 20:00,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/vote.jpg,0,1,0,0,0,bs
3490,c3b5e3aa27e474b88ff2768e240ba692c7222f07,0,Jake MacAulay,10/26/2016 20:00,english,10/26/2016 20:00,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/Roy-Moore-1.jpg,0,1,0,0,0,bs
3491,3a2cf2b171a65c775f6eb0bdbe570f159846a822,0,David Hunter,10/26/2016 20:35,english,10/26/2016 20:35,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/hillary-scandals-700X395-326x245.jpg,0,1,0,0,0,bs
3492,1eee882e9a413340a29ae54bfc198be563fef7b5,0,Tim Brown,10/27/2016 0:07,english,10/27/2016 0:07,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/102616_2248_DemocratsCo1.jpg,0,1,0,0,0,bs
3493,483dddc5a5c8f24e1475cd1e7296304a2e0fa602,0,No-Mo-BO,10/27/2016 4:54,english,10/27/2016 4:54,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/Entryway.jpg,0,1,0,0,0,bs
3494,62ba549ee84686724beefdd84408977aa84746e3,0,CharlieSeattle,10/27/2016 4:54,english,10/27/2016 4:54,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/dont-trust-corporate-media.jpg,0,1,0,0,0,bs
3495,b42bb8cc5878ef510510bf26a6f0afee54752555,0,Michael Ware,10/27/2016 4:57,english,10/27/2016 4:57,freedomoutpost.com,US,40480,0.319,http://freedomoutpost.com/wp-content/uploads/2016/10/air-force-logo-on-vintage-war-plane-stephanie-mcdowell.jpg,0,0,0,0,0,bs
3496,642630e9cbf070c6f5e91cd591096a754a02e54a,0,Walid Shoebat,10/27/2016 7:20,english,10/27/2016 7:20,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/nintchdbpict000276498272.jpg,0,1,0,0,0,bs
3497,05b2c4dfac031697acc536a3431f80ca34f99af4,0,Onan Coca,10/27/2016 7:20,english,10/27/2016 7:20,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/la-fi-obamacare-premiums-20160919-snap.jpg,0,1,0,0,0,bs
3498,a7105c4849e1260520e0d4ddec8d9b62d42912df,0,Mac Slavo,10/27/2016 7:20,english,10/27/2016 7:20,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/maxresdefault-5.jpg,0,1,0,0,0,bs
3499,b3c2f4ec42501f486ad3dca028c1ed12e836060a,0,Scott Buss,10/27/2016 7:20,english,10/27/2016 7:20,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/USArmyLGBTQ.jpg,0,1,0,0,0,bs
3500,cbb97ddf093690d5e686bb0fcd4203ceaecdc236,0,"Listen""-)Deplorable Infidel Me",10/27/2016 13:03,english,10/27/2016 13:03,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/nintchdbpict000276498272.jpg,0,1,0,0,0,bs
3501,25e40602a3154ae076511605cf37706b3810e06f,0,Bolofia,10/27/2016 16:41,english,10/27/2016 16:41,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/08/City-Abstract-Public-Domain-460x325.jpg,0,1,0,0,0,bs
3502,ab7e642c5fb43c6c7d653228add86641700d3a89,0,Swath - PROUD DEPLORABLE,10/27/2016 16:41,english,10/27/2016 16:41,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/joewalshtrumptweet.png,0,1,0,0,0,bs
3503,add2e0c0717976867ab6830060cde66d6bb4ecf9,0,Erik Rush,10/27/2016 17:39,english,10/27/2016 17:39,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2016/10/Trump-Hillary-debate-TW.jpg,0,1,0,0,0,bs
3504,b312767b7bafc0eb8676ca3c0723cee8f4e48388,0,Michael Snyder,10/27/2016 15:03,english,10/27/2016 17:39,freedomoutpost.com,US,40480,0,http://freedomoutpost.com/wp-content/uploads/2015/06/Meteors-Apocalypse-Public-Domain.jpg,0,1,0,0,0,bs
